Issue Type,Issue key,Issue id,Summary,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Resolution,Created,Updated,Status,Custom field (Required Access Level),Custom field (Required Access Level)
Improvement,AO3-7041,73336,Allow CSS accent-color property in skins,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,10/Jul/25 11:28 PM,12/Jul/25 12:28 PM,Deployed,,
Improvement,AO3-7040,73314,Admin roles: Restrict ability to track invitations,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,,10/Jul/25 11:19 AM,13/Jul/25 4:41 AM,To Do,Admin,
Improvement,AO3-7039,73312,Admin roles: Restrict ability to grant invitations to people in queue,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,,10/Jul/25 11:08 AM,13/Jul/25 4:41 AM,To Do,Admin,
Improvement,AO3-7038,73310,Admin roles: Restrict ability to grant invitations to all current users,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,10/Jul/25 11:02 AM,01/Oct/25 9:49 AM,Deployed,Admin,
Improvement,AO3-7037,73308,Redirect to the forgotten password page when requesting password reset fails,EchoEkhi,60d5d58e8f2cc10069d7e879,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,,10/Jul/25 9:48 AM,02/Oct/25 4:34 AM,In Review,,
Bug,AO3-7036,73307,Thread link not available on unreviewed comments,Wanda,5e76ab1fbea00d0c4118b73b,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,,10/Jul/25 9:21 AM,02/Oct/25 4:42 AM,In Review,,
Improvement,AO3-7035,73306,Create invitation mailer preview,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,,10/Jul/25 9:15 AM,10/Jul/25 9:15 AM,To Do,,
Improvement,AO3-7034,73304,Create signup_notification mailer preview,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,,10/Jul/25 9:15 AM,10/Jul/25 9:15 AM,To Do,,
Improvement,AO3-7033,73237,Include skin title in browser page title for skin show page,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,09/Jul/25 2:20 AM,12/Jul/25 12:28 PM,Deployed,,
Bug,AO3-7032,73171,Duplicate error message if email address is already part of invitation queue,Riya K,712020:bf7ae7db-e094-489c-8e0f-63a176bcab65,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,07/Jul/25 12:43 PM,24/Jul/25 3:08 PM,Deployed,,
Improvement,AO3-7031,73114,Migrate bookmark table to BIGINT,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Highest,DeployedToBeta,02/Jul/25 11:17 PM,05/Jul/25 6:19 AM,Deployed,,
Improvement,AO3-7030,73113,Restrict the ability to apply to make skins public to official users,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,02/Jul/25 8:42 PM,20/Sep/25 1:30 AM,In Progress,Admin,
Bug,AO3-7029,73112,Low Vision Default: Links to skip to and from filters section is missing,Abhinav Gupta,712020:624c783f-a309-44db-aeef-57a38e27ad3a,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,02/Jul/25 8:22 PM,06/Jul/25 12:28 PM,In Review,,
Bug,AO3-7028,73111,Low Vision Default: Some links unclickable on users' works pages,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,02/Jul/25 8:11 PM,23/Aug/25 10:30 PM,To Do,,
Improvement,AO3-7027,73110,Update error pages and status page links,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,02/Jul/25 8:05 PM,02/Jul/25 8:11 PM,In Progress,,
Improvement,AO3-7026,73109,Include recheck reason in data sent to Akismet when spam checking edited comments,EchoEkhi,60d5d58e8f2cc10069d7e879,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,02/Jul/25 3:07 PM,05/Aug/25 2:31 PM,Deployed,,
Bug,AO3-7025,73108,oice-family property listed in CSS help ,Abhinav Gupta,712020:624c783f-a309-44db-aeef-57a38e27ad3a,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Lowest,DeployedToBeta,02/Jul/25 2:50 PM,12/Jul/25 12:28 PM,Deployed,,
Bug,AO3-7024,73107,Using Mark Read/Mark Unread/Delete From Inbox buttons with nothing selected in inbox shows success and caution message ,talvalin,557058:3a91c6fb-fa09-480e-8857-a2b6eb63e6df,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,02/Jul/25 2:43 PM,28/Jul/25 10:33 AM,Deployed,,
Bug,AO3-7023,73106,Addressable::URI::InvalidURIError fetching external work by invalid URL,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,02/Jul/25 2:31 PM,01/Oct/25 9:49 AM,Deployed,,
Task,AO3-7022,73105,Change default news/admin post comment settings to registered users only,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,02/Jul/25 1:37 PM,12/Jul/25 12:28 PM,Deployed,Admin,
Improvement,AO3-7021,73073,Add language search codes to Languages page,Abhinav Gupta,712020:624c783f-a309-44db-aeef-57a38e27ad3a,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Low,DeployedToBeta,01/Jul/25 10:44 AM,28/Jul/25 10:34 AM,Deployed,,
Improvement,AO3-7020,73072,i18n creation bylines,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,,01/Jul/25 7:27 AM,01/Jul/25 1:32 PM,In Review,,
Improvement,AO3-7019,73007,Disallow changing username to current username,kitbur,70121:20dc3aaa-733c-45e4-afe3-1b44645355b0,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,27/Jun/25 10:33 AM,12/Jul/25 12:28 PM,Deployed,,
Bug,AO3-7018,73006,Error 500 when entering invalid URL in collection custom header field,katieyang,5a08a9e6120cec1d951a2219,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,,27/Jun/25 10:15 AM,28/Aug/25 12:50 PM,In Review,,
Bug,AO3-7017,72973,Placeholder,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,High,DeployedToBeta,26/Jun/25 11:11 PM,06/Jul/25 10:52 AM,Deployed,,
Task,AO3-7016,72940,Update Departure gem to >= 6.8.0,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,26/Jun/25 12:21 AM,01/Jul/25 10:17 AM,Deployed,,
Improvement,AO3-7015,72907,Add a comment to the works blurb which shows when the work was updated,EchoEkhi,60d5d58e8f2cc10069d7e879,james_,557058:e4a3ada3-097a-4936-af08-46ecac880066,Medium,DeployedToBeta,25/Jun/25 11:40 AM,28/Jul/25 10:33 AM,Deployed,,
Bug,AO3-7014,72841,ActiveStorage::FileNotFoundError for some icons uploaded pre-2025,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,,19/Jun/25 1:29 PM,19/Jun/25 1:50 PM,To Do,,
Task,AO3-7013,72808,Update Rubocop to the latest version,warlockmel,62bbc454228c59d8da199f48,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Lowest,,19/Jun/25 5:19 AM,21/Jun/25 7:21 AM,To Do,,
Bug,AO3-7012,72775,Gift works locked to registered users do not appear on gift pages or in gift searches for admins,talvalin,557058:3a91c6fb-fa09-480e-8857-a2b6eb63e6df,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,17/Jun/25 5:17 PM,09/Jul/25 7:16 AM,To Do,,
Bug,AO3-7011,72742,Hidden inputs get keyboard focus in Safari,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,17/Jun/25 2:39 AM,24/Jul/25 3:08 PM,Deployed,,
Bug,AO3-7010,72709,Error 500 when accessing chapter index for unrevealed work that is also hidden by admin,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,15/Jun/25 3:14 PM,01/Jul/25 10:17 AM,Deployed,Admin,
Improvement,AO3-7009,72478,Reversi 2.0/Dark Mode,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,,08/Jun/25 1:50 AM,12/Jul/25 12:28 PM,Broken On Test,,
Bug,AO3-7008,72445,Invitation without an email can be searched and resent,talvalin,557058:3a91c6fb-fa09-480e-8857-a2b6eb63e6df,weeklies,61cc2a19326554006caa335c,Medium,,07/Jun/25 10:44 AM,08/Jul/25 8:11 AM,In Review,Admin,
Bug,AO3-7007,72413,Error 500 going directly to URL to add item to collection when logged out,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Lowest,DeployedToBeta,02/Jun/25 11:23 AM,12/Jul/25 12:28 PM,Deployed,,
Bug,AO3-7006,72379,List marker overlaps icon in comments,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,27/May/25 8:44 PM,28/Jul/25 10:34 AM,Deployed,,
Improvement,AO3-7005,72346,Some buttons in iOS Safari have bold text,Wanda,5e76ab1fbea00d0c4118b73b,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,24/May/25 10:57 PM,02/Oct/25 4:42 AM,In Review,,
Improvement,AO3-7004,72313,Index comments on name,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,23/May/25 11:09 PM,14/Jul/25 10:42 PM,Deployed,,
Improvement,AO3-7003,72280,Add Audio.com to embedding sanitizer permit list,Ashley Tan,712020:520fd436-b47d-4c4e-b9d2-0f7205f0f93a,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Medium,DeployedToBeta,21/May/25 8:48 PM,16/Jun/25 10:17 AM,Deployed,,
Improvement,AO3-7002,72214,Always set up skin chooser skins in Docker installs,weeklies,61cc2a19326554006caa335c,weeklies,61cc2a19326554006caa335c,Medium,,20/May/25 4:44 AM,11/Sep/25 1:31 PM,In Review,,
Improvement,AO3-7001,72148,Permanently strip image embeds from comment notification emails,Scott,557058:cbdc6ae1-e1bd-47cc-b37c-f48f44948a50,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,16/May/25 11:20 PM,24/Jul/25 3:08 PM,Deployed,Admin,
Bug,AO3-7000,72115,Broken Link in Help Pop-Up: Creating a Skin,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Fiona M,70121:7e04b9c3-24e5-46b4-a5c7-64909ad293ae,High,DeployedToBeta,16/May/25 9:13 AM,27/May/25 9:57 PM,Deployed,,
Improvement,AO3-6999,72082,Use CommentMailer when sending comment emails to admins,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,13/May/25 11:40 PM,01/Jul/25 10:17 AM,Deployed,Admin,
Bug,AO3-6998,72049,Error 500 when searching challenge sign-ups by pseud,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,,12/May/25 9:03 AM,12/May/25 9:08 AM,To Do,,
Improvement,AO3-6997,72016,Return an error when leaving kudos with an archivist account,Amy Lee,5a150b48b87a44359db086ec,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,11/May/25 4:46 PM,28/Jul/25 2:05 PM,Deployed,Admin,Open Doors
Task,AO3-6996,71985,Remove no longer needed ignored_columns from models,kitbur,70121:20dc3aaa-733c-45e4-afe3-1b44645355b0,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,11/May/25 3:24 AM,16/Jun/25 10:17 AM,Deployed,,
Task,AO3-6995,71983,Add recently_reset column of user table to ignored_columns,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,Done,11/May/25 3:09 AM,01/Jun/25 6:07 AM,Deployed,,
Bug,AO3-6994,71950,Comment spam check runs for old accounts with recently changed email address,EchoEkhi,60d5d58e8f2cc10069d7e879,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,10/May/25 12:54 AM,16/May/25 7:09 AM,Deployed,,
Bug,AO3-6993,71917,Edit Multiple Works shows buttons when no works,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Jennifer D2,5eb34ab8833be70b7e0141b5,Medium,DeployedToBeta,09/May/25 9:48 AM,05/Jun/25 9:38 AM,Deployed,,
Improvement,AO3-6992,71886,Move image safety mode from config to admin Settings page,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,08/May/25 8:56 PM,08/May/25 8:56 PM,To Do,Admin,
Improvement,AO3-6991,71884,Always strip embedded images from guest comments,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,08/May/25 8:33 PM,31/Aug/25 1:33 PM,Deployed,,
Task,AO3-6990,71851,Bump rack from 2.2.13 to 2.2.14,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,08/May/25 12:34 PM,11/May/25 3:01 AM,Deployed,,
Bug,AO3-6989,71785,Pseuds index for nonexistent user redirects to people search when it should 404,Hamham6,712020:4993cc48-f4a5-405e-8ff4-815b2333f846,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,08/May/25 4:28 AM,12/Jul/25 12:28 PM,Deployed,,
Task,AO3-6988,71752,Use cache-apt-pkgs-action to speed up automated tests in GitHub Actions,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,07/May/25 10:58 AM,11/May/25 3:01 AM,Deployed,,
Improvement,AO3-6987,71719,Include HTML attributes including alt text in fields where images are stripped,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,05/May/25 6:08 PM,26/Jul/25 6:50 AM,Deployed,,
Improvement,AO3-6986,71686,Add tag category to tag comment emails,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,04/May/25 6:57 PM,31/Jul/25 11:15 AM,To Do,Tag Wrangler,
Improvement,AO3-6985,71554,Add suggested fandoms to a tag via checkbox,Grayson von Goetz,712020:20cc5bfe-b12f-4b8b-8c24-daf71251b7c8,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,29/Apr/25 11:58 PM,04/Aug/25 9:52 AM,To Do,Tag Wrangler,
Task,AO3-6984,71521,Bump net-imap to 0.5.7,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,29/Apr/25 1:00 AM,11/May/25 3:01 AM,Deployed,,
Improvement,AO3-6983,71488,Support form notices,marcus8448,5fa83c958c4efd006f544936,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,,28/Apr/25 8:16 AM,30/Aug/25 9:38 AM,In Progress,Admin,Support
Bug,AO3-6982,71457,Intermittent failures in cucumber features using javascript,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,26/Apr/25 12:40 PM,29/Apr/25 9:58 AM,Deployed,,
Improvement,AO3-6981,71455,Email user when they change their username,EchoEkhi,60d5d58e8f2cc10069d7e879,lydia-theda,5ded904a73b0bd0e4d82dd09,Medium,DeployedToBeta,26/Apr/25 5:23 AM,11/May/25 3:01 AM,Deployed,Admin,
Task,AO3-6980,71422,Fix work importing feature test failing due to 404s on external site,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Highest,DeployedToBeta,25/Apr/25 11:48 PM,29/Apr/25 9:58 AM,Deployed,,
Task,AO3-6979,71391,Remove imported_from_url field,warlockmel,62bbc454228c59d8da199f48,Ceithir,63039b5aed0c9b03372bf3c4,Medium,,25/Apr/25 7:21 AM,21/Jun/25 7:29 AM,To Do,,
Task,AO3-6978,71389,Create and fill new table for import urls,,,Ceithir,63039b5aed0c9b03372bf3c4,Medium,,25/Apr/25 7:18 AM,29/Apr/25 12:55 AM,To Do,,
Improvement,AO3-6977,71356,Spam check edited comments by new users and exclude comments on commenter's own work from spam check ,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,24/Apr/25 8:34 AM,11/May/25 3:02 AM,Deployed,,
Task,AO3-6976,71324,Remove days_to_purge_unactivated column from the admin_settings table,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,Won't Do,23/Apr/25 7:38 AM,11/May/25 3:24 AM,Closed,,
Task,AO3-6975,71323,Use days_to_purge_unactivated admin setting in purge_unvalidated_users rake task,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,23/Apr/25 7:32 AM,16/May/25 7:10 AM,Deployed,Admin,
Task,AO3-6974,71290,Bump nokogiri from 1.18.4 to 1.18.8,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,22/Apr/25 7:22 AM,22/Jul/25 12:59 PM,Deployed,,
Improvement,AO3-6973,71257,Email user when they change or reset their password,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,21/Apr/25 9:05 PM,27/May/25 10:06 PM,Deployed,,
Task,AO3-6972,71224,Bump reviewdog/action-rubocop from 2.21.2 to 2.21.3,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,DeployedToBeta,21/Apr/25 12:41 PM,24/Apr/25 2:44 PM,Deployed,,
Bug,AO3-6971,71191,500 error on tag page if the ArchiveConfig.FANDOM_NO_TAG_NAME doesn't exist,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,DeployedToBeta,20/Apr/25 6:59 PM,01/Jul/25 10:17 AM,Deployed,,
Improvement,AO3-6970,71159,Update the work hidden email to allow for hiding multiple works,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,lydia-theda,5ded904a73b0bd0e4d82dd09,Medium,DeployedToBeta,19/Apr/25 8:18 PM,16/May/25 7:10 AM,Deployed,Admin,
Improvement,AO3-6969,71158,Add pagination to the top of History and Marked for Later pages,,,Jennifer D2,5eb34ab8833be70b7e0141b5,Medium,,19/Apr/25 5:53 PM,04/Jun/25 1:28 AM,In Review,,
Improvement,AO3-6968,70994,Add tag comment links to the wrangling bins,marcus8448,5fa83c958c4efd006f544936,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,11/Apr/25 6:05 PM,01/Oct/25 9:49 AM,Deployed,Tag Wrangler,
Improvement,AO3-6967,70960,Add save button to the top of tag edit page,Grayson von Goetz,712020:20cc5bfe-b12f-4b8b-8c24-daf71251b7c8,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,09/Apr/25 11:24 PM,27/May/25 9:57 PM,Deployed,Tag Wrangler,
Bug,AO3-6966,70927,Tag Sets: Display and markup issues with headings on Review Nomination and Review Associations pages,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,08/Apr/25 2:00 AM,08/Apr/25 2:01 AM,In Progress,,
Task,AO3-6965,70894,Optimize feature tests by creating works with FactoryBot instead new works page,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,05/Apr/25 4:44 AM,18/Apr/25 1:08 AM,Deployed,,
Bug,AO3-6964,70828,Moderated comment notice on reply form on admin posts thinks it's on a work,Nick Raal,712020:036b4019-b781-49f2-8742-82c6f3c6f156,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,04/Apr/25 12:59 AM,21/Apr/25 8:49 PM,In Progress,Admin,
Bug,AO3-6963,70795,Line breaks in page title and description meta tag lead to awkward link previews on other sites,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,03/Apr/25 2:13 PM,29/Apr/25 9:58 AM,Deployed,,
Bug,AO3-6962,70696,Tag set nominations on review page have unreadable light text on white background in Reversi and incorrect hover style on checkboxes in Reversi and Snow Blue,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,31/Mar/25 5:31 PM,24/Apr/25 2:44 PM,Deployed,,
Bug,AO3-6961,70630,Reversi: Elements with caution class are either extremely bright or undifferentiated from other text,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,31/Mar/25 12:39 AM,11/Apr/25 11:26 AM,Deployed,,
New Feature,AO3-6960,70599,Admin post drafts and previews,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,28/Mar/25 4:40 PM,20/Apr/25 11:02 PM,To Do,Admin,
Bug,AO3-6957,70565,Error highlighting doesn't display correctly on form fields outside definition lists,Isabel Nunes,6403f9fa7655a3223a23539d,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,DeployedToBeta,27/Mar/25 4:26 PM,11/Apr/25 11:26 AM,Deployed,,
Bug,AO3-6956,70564,Incorrect error message when leaving duplicate comment,Nick Raal,712020:036b4019-b781-49f2-8742-82c6f3c6f156,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,27/Mar/25 4:25 PM,18/Apr/25 1:08 AM,Deployed,Tag Wrangler,
Bug,AO3-6955,70531,Animated gif uploads are not animated,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,DeployedToBeta,27/Mar/25 8:22 AM,02/Apr/25 1:49 PM,Deployed,,
Bug,AO3-6954,70498,Missing text in heading on new comment error page,Emily Wiegand,712020:bb3a9a1c-a2af-4bee-8368-75c1d28f2468,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,26/Mar/25 11:00 PM,01/Sep/25 11:20 AM,In Progress,,
Bug,AO3-6953,70465,No error message shown when clearing reading history fails,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,26/Mar/25 2:03 PM,05/Jun/25 9:38 AM,Deployed,,
Improvement,AO3-6952,70399,Skip submitting marked-as-deleted comments to spam checker when banning a user for spam,EchoEkhi,60d5d58e8f2cc10069d7e879,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,24/Mar/25 5:05 PM,11/Apr/25 11:26 AM,Deployed,Admin,
Task,AO3-6951,70367,Bump reviewdog/action-rubocop from 2.21.0 to 2.21.2,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,24/Mar/25 6:33 AM,28/Mar/25 2:27 PM,Deployed,,
Improvement,AO3-6950,70366,Avoid unhiding admin-hidden works when un-spamming,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,,24/Mar/25 6:28 AM,24/Mar/25 2:29 PM,To Do,Admin,Policy & Abuse
Improvement,AO3-6949,70301,Bump nokogiri from 1.18.3 to 1.18.4,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,21/Mar/25 8:06 PM,02/Apr/25 1:49 PM,Deployed,,
Improvement,AO3-6948,70268,Instrument InviteFromQueueJob with Sentry,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,High,DeployedToBeta,20/Mar/25 7:16 PM,05/Jun/25 9:38 AM,Deployed,,
Epic,AO3-6947,70267,Backround jobs observability and performance,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,,20/Mar/25 7:06 PM,20/Mar/25 7:06 PM,To Do,,
Bug,AO3-6946,70234,Manage Items page for collection may show unrelated work instead of bookmark,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,20/Mar/25 1:02 PM,28/Mar/25 2:27 PM,Deployed,,
Improvement,AO3-6945,70168,Update autocomplete to treat pipes (|) as delimiters,slavalamp,712020:bb568d1c-045f-4d41-b06d-825ace2cfa5b,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,DeployedToBeta,19/Mar/25 7:16 AM,18/Apr/25 1:08 AM,Deployed,,
